date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:03	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:02%20GMT	https://www.anjali-khanna.in/?p=1578	/home/faisal/Desktop/anjali/www.anjali-khanna.in/indexce54.html	(from https://www.anjali-khanna.in/hotels/pride-hotel-kolkata)
11:36:03	2668/2668	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:02%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fpride-hotel-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed92a7	(from https://www.anjali-khanna.in/hotels/pride-hotel-kolkata)
11:36:04	3130/3130	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:03%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1573	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1573.json	(from https://www.anjali-khanna.in/hotels/hindustan-international-kolkata)
11:36:05	2627/2627	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:04%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fhindustan-international-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed7987.json	(from https://www.anjali-khanna.in/hotels/hindustan-international-kolkata)
11:36:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:05%20GMT	https://www.anjali-khanna.in/?p=1573	/home/faisal/Desktop/anjali/www.anjali-khanna.in/indexc8dc.html	(from https://www.anjali-khanna.in/hotels/hindustan-international-kolkata)
11:36:06	2732/2732	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:05%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fhindustan-international-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed20f2	(from https://www.anjali-khanna.in/hotels/hindustan-international-kolkata)
11:36:07	3019/3019	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:06%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1569	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1569.json	(from https://www.anjali-khanna.in/hotels/itc-sonar-bangla-kolkata)
11:36:08	2593/2593	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:07%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fitc-sonar-bangla-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed7b46.json	(from https://www.anjali-khanna.in/hotels/itc-sonar-bangla-kolkata)
11:36:09	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:08%20GMT	https://www.anjali-khanna.in/?p=1569	/home/faisal/Desktop/anjali/www.anjali-khanna.in/indexb13f.html	(from https://www.anjali-khanna.in/hotels/itc-sonar-bangla-kolkata)
11:36:09	2698/2698	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:08%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fitc-sonar-bangla-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed5795	(from https://www.anjali-khanna.in/hotels/itc-sonar-bangla-kolkata)
11:36:10	2969/2969	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:09%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1565	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1565.json	(from https://www.anjali-khanna.in/hotels/taj-bengal-kolkata)
11:36:11	2557/2557	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:10%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Ftaj-bengal-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedb7c5.json	(from https://www.anjali-khanna.in/hotels/taj-bengal-kolkata)
11:36:12	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:11%20GMT	https://www.anjali-khanna.in/?p=1565	/home/faisal/Desktop/anjali/www.anjali-khanna.in/indexcf6d.html	(from https://www.anjali-khanna.in/hotels/taj-bengal-kolkata)
11:36:12	2662/2662	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:11%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Ftaj-bengal-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed8909	(from https://www.anjali-khanna.in/hotels/taj-bengal-kolkata)
11:36:13	2989/2989	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:12%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1561	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1561.json	(from https://www.anjali-khanna.in/hotels/the-park-hotel-kolkata)
11:36:14	2581/2581	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:13%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fthe-park-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedc1a5.json	(from https://www.anjali-khanna.in/hotels/the-park-hotel-kolkata)
11:36:15	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:14%20GMT	https://www.anjali-khanna.in/?p=1561	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index48a5.html	(from https://www.anjali-khanna.in/hotels/the-park-hotel-kolkata)
11:36:15	2686/2686	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:14%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fthe-park-hotel-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed806d	(from https://www.anjali-khanna.in/hotels/the-park-hotel-kolkata)
11:36:16	3030/3030	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:15%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1556	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1556.json	(from https://www.anjali-khanna.in/hotels/jw-marriott-hotel-kolkata)
11:36:17	2599/2599	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:16%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fjw-marriott-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedebc4.json	(from https://www.anjali-khanna.in/hotels/jw-marriott-hotel-kolkata)
11:36:17	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:17%20GMT	https://www.anjali-khanna.in/?p=1556	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index674c.html	(from https://www.anjali-khanna.in/hotels/jw-marriott-hotel-kolkata)
11:36:18	2704/2704	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:17%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fjw-marriott-hotel-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed0fdd	(from https://www.anjali-khanna.in/hotels/jw-marriott-hotel-kolkata)
11:36:19	3018/3018	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:18%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1552	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1552.json	(from https://www.anjali-khanna.in/hotels/hyatt-regency-kolkata)
11:36:20	2575/2575	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:19%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fhyatt-regency-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed3531.json	(from https://www.anjali-khanna.in/hotels/hyatt-regency-kolkata)
11:36:20	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:20%20GMT	https://www.anjali-khanna.in/?p=1552	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index348c.html	(from https://www.anjali-khanna.in/hotels/hyatt-regency-kolkata)
11:36:21	2680/2680	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:20%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fhyatt-regency-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed0901	(from https://www.anjali-khanna.in/hotels/hyatt-regency-kolkata)
11:36:22	3081/3081	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:21%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1549	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1549.json	(from https://www.anjali-khanna.in/hotels/the-oberoi-grand-kolkata)
11:36:23	2593/2593	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:22%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fthe-oberoi-grand-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedc148.json	(from https://www.anjali-khanna.in/hotels/the-oberoi-grand-kolkata)
11:36:23	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:23%20GMT	https://www.anjali-khanna.in/?p=1549	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index6d24.html	(from https://www.anjali-khanna.in/hotels/the-oberoi-grand-kolkata)
11:36:24	2698/2698	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:23%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fthe-oberoi-grand-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed6212	(from https://www.anjali-khanna.in/hotels/the-oberoi-grand-kolkata)
11:36:25	3130/3130	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:24%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1546	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1546.json	(from https://www.anjali-khanna.in/hotels/the-lalit-great-eastern-kolkata-5-star)
11:36:26	2641/2641	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:25%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fthe-lalit-great-eastern-kolkata-5-star	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed4f38.json	(from https://www.anjali-khanna.in/hotels/the-lalit-great-eastern-kolkata-5-star)
11:36:27	2746/2746	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:26%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fthe-lalit-great-eastern-kolkata-5-star&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedd5e8	(from https://www.anjali-khanna.in/hotels/the-lalit-great-eastern-kolkata-5-star)
11:36:27	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:26%20GMT	https://www.anjali-khanna.in/?p=1546	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index8aa6.html	(from https://www.anjali-khanna.in/hotels/the-lalit-great-eastern-kolkata-5-star)
11:36:28	3040/3040	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:27%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1544	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1544.json	(from https://www.anjali-khanna.in/hotels/vivanta-hotel-kolkata)
11:36:29	2575/2575	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:28%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fvivanta-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embede971.json	(from https://www.anjali-khanna.in/hotels/vivanta-hotel-kolkata)
11:36:29	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:29%20GMT	https://www.anjali-khanna.in/?p=1544	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index4377.html	(from https://www.anjali-khanna.in/hotels/vivanta-hotel-kolkata)
11:36:30	2680/2680	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:29%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fvivanta-hotel-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed9bff	(from https://www.anjali-khanna.in/hotels/vivanta-hotel-kolkata)
11:36:31	3055/3055	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:30%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/hotels/1539	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/hotels/1539.json	(from https://www.anjali-khanna.in/hotels/hotel-swissotel-kolkata)
11:36:32	2587/2587	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:31%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fhotel-swissotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed26f2.json	(from https://www.anjali-khanna.in/hotels/hotel-swissotel-kolkata)
11:36:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:32%20GMT	https://www.anjali-khanna.in/?p=1539	/home/faisal/Desktop/anjali/www.anjali-khanna.in/indexb39e.html	(from https://www.anjali-khanna.in/hotels/hotel-swissotel-kolkata)
11:36:33	2692/2692	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:06:32%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels%2Fhotel-swissotel-kolkata&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed7006	(from https://www.anjali-khanna.in/hotels/hotel-swissotel-kolkata)
11:36:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:33%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/blogs/page/2)
11:36:34	300/300	---MCZ	500	error ('Internal%20Server%20Error')	text/xml	etag:%22decc54638fe8b0d73f5cd51d187068cc%22	https://www.anjali-khanna.in/blog/feed	/home/faisal/Desktop/anjali/www.anjali-khanna.in/blog/feed	(from https://www.anjali-khanna.in/blog)
11:36:36	1730/1730	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:06:35%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/categories/1	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/categories/1.json	(from https://www.anjali-khanna.in/blog)
11:36:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:06:36%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/blog)
11:36:38	300/300	---MCZ	500	error ('Internal%20Server%20Error')	text/xml	etag:%22decc54638fe8b0d73f5cd51d187068cc%22	https://www.anjali-khanna.in/blog/feed	/home/faisal/Desktop/anjali/www.anjali-khanna.in/blog/feed	(from https://www.anjali-khanna.in/blog)
11:36:39	300/300	---MCZ	500	error ('Internal%20Server%20Error')	text/xml	etag:%22decc54638fe8b0d73f5cd51d187068cc%22	https://www.anjali-khanna.in/blog/feed	/home/faisal/Desktop/anjali/www.anjali-khanna.in/blog/feed	(from https://www.anjali-khanna.in/blog)
